bior1.1-LH_glrlm_RunLengthNonUniformity,0.18874
bior1.1-LH_glrlm_RunLengthNonUniformityNormalized,0.72879
bior1.1-LH_glrlm_RunPercentage,0.7679
bior1.1-LH_glrlm_RunVariance,0.95798
bior1.1-LH_glrlm_ShortRunEmphasis,0.65951
bior1.1-LH_glrlm_ShortRunHighGrayLevelEmphasis,0.63392
bior1.1-LH_glrlm_ShortRunLowGrayLevelEmphasis,0.60342
bior1.1-LH_glszm_GrayLevelNonUniformity,0.36403
bior1.1-LH_glszm_GrayLevelNonUniformityNormalized,0.19258
bior1.1-LH_glszm_GrayLevelVariance,0.19258
bior1.1-LH_glszm_HighGrayLevelZoneEmphasis,0.244
bior1.1-LH_glszm_LargeAreaEmphasis,0.77568
bior1.1-LH_glszm_LargeAreaHighGrayLevelEmphasis,0.77102
bior1.1-LH_glszm_LargeAreaLowGrayLevelEmphasis,0.77626
bior1.1-LH_glszm_LowGrayLevelZoneEmphasis,0.244
bior1.1-LH_glszm_SizeZoneNonUniformity,0.55477
bior1.1-LH_glszm_SizeZoneNonUniformityNormalized,0.37415
bior1.1-LH_glszm_SmallAreaEmphasis,0.17594
bior1.1-LH_glszm_SmallAreaHighGrayLevelEmphasis,0.21074
bior1.1-LH_glszm_SmallAreaLowGrayLevelEmphasis,-0.027071
bior1.1-LH_glszm_ZoneEntropy,0.45521
bior1.1-LH_glszm_ZonePercentage,0.41822
bior1.1-LH_glszm_ZoneVariance,0.87734
bior1.1-LH_ngtdm_Busyness,0.034161
bior1.1-LH_ngtdm_Coarseness,2.164e-07
bior1.1-LH_ngtdm_Complexity,0.59753
bior1.1-LH_ngtdm_Contrast,0.46705
bior1.1-LH_ngtdm_Strength,0.13714
bior1.1-LH_GLDZM_SDE,0.91391
bior1.1-LH_GLDZM_LDE,0.97403
bior1.1-LH_GLDZM_LGLE,0.5147
bior1.1-LH_GLDZM_HGLE,0.45154
bior1.1-LH_GLDZM_SDLGLE,0.49461
bior1.1-LH_GLDZM_SDHGLE,0.62323
bior1.1-LH_GLDZM_LDLGLE,0.73323
bior1.1-LH_GLDZM_LDHGLE,0.87527
bior1.1-LH_GLDZM_GLNU,0.95061
bior1.1-LH_GLDZM_GLNUN,0.5262
bior1.1-LH_GLDZM_ZDNU,0.89838
bior1.1-LH_GLDZM_ZDNUN,0.89991
bior1.1-LH_GLDZM_ZP,0.45645
bior1.1-LH_GLDZM_GLM,0.93647
bior1.1-LH_GLDZM_GLV,0.87964
bior1.1-LH_GLDZM_ZDM,0.94121
bior1.1-LH_GLDZM_ZDV,0.87104
bior1.1-LH_GLDZM_ZDE,0.96346
bior1.1-LH_NGLDM_LDE,0.43909
bior1.1-LH_NGLDM_HDE,0.44195
bior1.1-LH_NGLDM_LGLCE,0.40275
bior1.1-LH_NGLDM_HGLCE,0.50392
bior1.1-LH_NGLDM_LDLGLE,0.40532
bior1.1-LH_NGLDM_LDHGLE,0.46367
bior1.1-LH_NGLDM_HDLGLE,0.39429
bior1.1-LH_NGLDM_HDHGLE,0.50864
bior1.1-LH_NGLDM_GLNU,0.55496
bior1.1-LH_NGLDM_GLNUN,0.36114
bior1.1-LH_NGLDM_DCNU,0.75694
bior1.1-LH_NGLDM_DCNUN,0.23126
bior1.1-LH_NGLDM_GLM,0.52261
bior1.1-LH_NGLDM_GLV,0.40859
bior1.1-LH_NGLDM_DCM,0.43679
bior1.1-LH_NGLDM_DCV,0.52474
bior1.1-LH_NGLDM_DCE,0.35314
bior1.1-LH_NGLDM_DCENE,0.16501
bior1.1-LH_LTE_LL_5,
bior1.1-LH_LTE_EE_5,
bior1.1-LH_LTE_SS_5,
bior1.1-LH_LTE_LE_5,
bior1.1-LH_LTE_ES_5,
bior1.1-LH_LTE_LS_5,
bior1.1-LH_FDTA_HurstCoeff_1,0.43766
bior1.1-LH_FDTA_HurstCoeff_2,
bior1.1-LH_FDTA_HurstCoeff_3,
bior1.1-LH_FDTA_HurstCoeff_4,
bior1.1-LH_FPS_RadialSum,0.83892
bior1.1-LH_FPS_AngularSum,0.86868
bior1.1-HL_glcm_Autocorrelation,0.27688
bior1.1-HL_glcm_ClusterProminence,0.45394
